batch_id,hour,pH,temperature_C,dissolved_oxygen_pct,feed_rate_L_hr,biomass_g_L
B2026-0259,66,5.93,30.91,20.26,4.62,33.98
B2026-0259,72,5.93,31.28,17.47,4.77,35.77
B2026-0260,0,6.49,30.08,44.29,1.55,2.93
B2026-0260,6,6.41,30.22,40.81,1.77,11.5
B2026-0260,12,6.38,30.04,38.63,1.97,18.65
B2026-0260,18,6.42,30.03,38.08,2.37,21.82
B2026-0260,24,6.32,30.09,34.91,2.71,27.65
B2026-0260,30,6.31,29.94,35.62,2.7,29.19
B2026-0260,36,6.27,29.98,34.46,3.14,29.98
B2026-0260,42,6.08,29.89,31.72,3.53,29.9
B2026-0260,48,6.21,29.78,28.86,3.65,33.47
B2026-0260,54,6.1,30.03,31.2,4.04,32.59
B2026-0260,60,6.08,30.22,27.25,4.39,31.5
B2026-0260,66,6.04,29.89,22.99,4.55,34.37
B2026-0260,72,5.93,29.96,22.42,4.92,34.77
B2026-0261,0,6.4,29.98,47.7,1.03,1.0
B2026-0261,6,6.37,29.69,44.83,1.27,14.79
B2026-0261,12,6.41,29.69,40.79,1.47,19.45
B2026-0261,18,6.18,29.83,43.03,1.48,22.1
B2026-0261,24,6.17,29.8,41.64,1.78,26.91
B2026-0261,30,6.31,29.69,37.36,2.1,30.63
B2026-0261,36,6.15,30.1,37.72,1.98,30.95
B2026-0261,42,6.05,30.04,37.43,2.22,34.02
B2026-0261,48,6.1,29.78,33.76,2.77,29.89
B2026-0261,54,6.03,29.99,32.16,2.88,33.61
B2026-0261,60,5.92,29.71,32.18,2.92,31.61
B2026-0261,66,5.93,29.75,26.77,3.21,35.36
B2026-0261,72,5.88,29.67,28.55,3.52,37.75
B2026-0262,0,6.5,28.38,48.02,1.21,2.27
B2026-0262,6,6.39,28.82,47.11,1.29,12.81
B2026-0262,12,6.36,28.27,39.74,1.65,19.34
B2026-0262,18,6.18,28.59,43.72,1.83,23.69
B2026-0262,24,6.28,28.6,36.63,1.97,26.23
B2026-0262,30,6.15,28.75,39.65,2.17,28.82
B2026-0262,36,6.23,28.43,38.5,2.7,32.63
B2026-0262,42,6.13,28.72,34.17,3.06,32.36
B2026-0262,48,6.15,28.48,34.63,3.05,31.45
B2026-0262,54,5.98,28.5,34.26,2.99,32.91
B2026-0262,60,6.07,28.35,32.97,3.3,32.52
B2026-0262,66,5.94,28.81,27.6,3.45,32.1
B2026-0262,72,5.97,28.33,29.68,3.89,34.38
B2026-0263,0,6.07,29.25,45.55,1.06,6.02
B2026-0263,6,5.95,29.44,41.62,1.37,12.23
B2026-0263,12,6.15,29.37,40.46,1.61,16.83
B2026-0263,18,5.92,29.65,41.2,2.01,22.23
B2026-0263,24,5.88,29.4,37.49,2.18,27.75
B2026-0263,30,5.88,29.35,39.54,2.33,28.62
B2026-0263,36,5.89,29.21,32.37,2.48,31.39
B2026-0263,42,5.84,29.27,37.82,2.82,31.82
B2026-0263,48,5.67,29.67,32.31,2.89,36.53
B2026-0263,54,5.7,29.49,34.39,3.35,34.92
B2026-0263,60,5.64,29.48,29.37,3.5,34.07
B2026-0263,66,5.57,29.45,28.86,3.84,35.17
B2026-0263,72,5.68,29.53,25.86,4.02,36.55
B2026-0264,0,5.77,30.12,44.2,1.11,4.01
B2026-0264,6,5.78,29.62,45.99,1.04,10.62
B2026-0264,12,5.81,30.08,41.25,1.5,20.28
B2026-0264,18,5.69,30.02,40.68,1.63,21.72
B2026-0264,24,5.59,29.99,40.52,1.75,29.69
B2026-0264,30,5.73,29.88,34.93,1.94,27.9
B2026-0264,36,5.58,29.68,33.86,1.87,31.06
B2026-0264,42,5.4,29.77,36.06,2.25,30.37
B2026-0264,48,5.49,29.69,33.46,2.4,32.69
B2026-0264,54,5.43,29.81,34.77,2.74,34.21
B2026-0264,60,5.37,29.85,29.37,2.91,34.87
B2026-0264,66,5.34,29.76,27.36,3.04,34.47
B2026-0264,72,5.3,30.04,32.11,3.22,34.87
B2026-0265,0,5.91,29.48,42.3,1.39,5.03
B2026-0265,6,5.82,29.74,44.24,1.4,11.32
B2026-0265,12,5.73,29.7,42.48,1.61,21.73
B2026-0265,18,5.71,29.67,39.98,2.09,24.73
B2026-0265,24,5.68,29.49,37.92,1.99,24.78
B2026-0265,30,5.66,29.44,35.3,2.29,29.22
B2026-0265,36,5.6,29.78,36.11,2.78,30.15
B2026-0265,42,5.6,29.46,32.08,3.01,30.84
B2026-0265,48,5.38,29.41,27.6,2.86,31.56
B2026-0265,54,5.47,29.21,32.43,2.98,33.26
B2026-0265,60,5.41,29.64,29.15,3.57,33.35
B2026-0265,66,5.36,29.58,28.93,3.75,34.69
B2026-0265,72,5.36,29.51,26.1,4.12,34.07
B2026-0266,0,5.56,30.9,35.24,0.94,3.8
B2026-0266,6,5.59,30.89,33.25,1.67,13.28
B2026-0266,12,5.36,30.76,30.8,1.55,19.24
B2026-0266,18,5.43,31.14,27.53,1.85,23.92
B2026-0266,24,5.43,30.99,23.31,2.11,26.6
B2026-0266,30,5.42,31.08,27.03,2.36,31.17
B2026-0266,36,5.4,31.01,29.26,2.48,29.03
B2026-0266,42,5.29,30.91,18.45,2.7,32.51
B2026-0266,48,5.24,30.85,21.88,3.02,33.92
B2026-0266,54,5.16,31.1,18.03,3.17,36.01
B2026-0266,60,5.1,30.87,16.12,3.36,34.1
B2026-0266,66,5.16,30.96,16.4,3.54,33.12
B2026-0266,72,4.98,31.08,17.08,3.91,35.09
B2026-0267,0,6.29,29.9,44.66,1.29,3.48
B2026-0267,6,6.16,29.98,37.42,1.85,13.63
B2026-0267,12,6.25,29.88,37.6,2.03,20.63
B2026-0267,18,6.07,29.58,33.47,2.25,25.91
B2026-0267,24,5.99,29.84,34.84,2.71,30.22
B2026-0267,30,6.05,30.02,35.69,2.6,30.19
B2026-0267,36,5.92,29.86,34.65,3.03,32.46
B2026-0267,42,6.02,29.62,26.43,3.43,33.8
B2026-0267,48,5.91,29.94,30.99,3.66,32.39
B2026-0267,54,5.92,29.83,28.11,3.85,32.17
B2026-0267,60,5.77,30.22,24.25,4.14,34.76
B2026-0267,66,5.77,29.99,25.11,4.26,35.01
B2026-0267,72,5.7,30.15,23.73,4.55,34.95
B2026-0268,0,6.07,30.94,52.87,1.32,2.74
B2026-0268,6,6.23,30.92,50.87,1.62,13.49
B2026-0268,12,6.0,30.74,50.09,1.96,18.46
B2026-0268,18,5.94,30.84,47.63,2.16,24.01
B2026-0268,24,6.09,31.1,50.87,2.44,29.34
B2026-0268,30,5.93,31.05,46.32,2.74,30.22
B2026-0268,36,5.9,30.64,43.57,3.15,31.22
B2026-0268,42,5.86,30.79,42.75,3.31,31.69
B2026-0268,48,5.75,31.04,41.34,3.62,35.92
B2026-0268,54,5.77,31.08,39.61,3.82,31.87
B2026-0268,60,5.72,30.5,38.03,4.17,33.57
B2026-0268,66,5.66,30.71,38.67,4.36,32.75
B2026-0268,72,5.65,30.92,33.6,4.62,34.42
B2026-0269,0,6.08,30.11,34.98,1.23,4.04
B2026-0269,6,5.98,30.07,34.65,1.29,11.08
B2026-0269,12,5.97,30.27,29.7,1.58,18.41
B2026-0269,18,5.92,30.08,36.96,1.73,25.9
B2026-0269,24,5.93,30.12,28.79,2.0,26.84
B2026-0269,30,5.86,29.91,26.81,2.17,26.56
B2026-0269,36,5.8,30.2,24.28,2.54,28.43
B2026-0269,42,5.71,30.02,24.15,2.64,31.88
B2026-0269,48,5.64,30.03,25.11,2.77,36.23
B2026-0269,54,5.58,30.08,21.95,3.02,35.53
B2026-0269,60,5.61,30.01,21.96,3.15,33.05
B2026-0269,66,5.57,30.16,18.28,3.47,33.83
B2026-0269,72,5.56,30.08,14.31,3.59,36.7
B2026-0270,0,5.07,30.07,47.19,1.21,2.86
B2026-0270,6,5.01,30.31,40.82,1.3,13.35
B2026-0270,12,5.02,30.11,38.38,1.56,20.1
B2026-0270,18,5.03,29.94,37.69,1.83,21.63
B2026-0270,24,5.03,30.05,36.76,1.9,25.88
B2026-0270,30,4.81,30.1,34.96,2.29,29.95
B2026-0270,36,4.92,30.06,37.23,2.63,31.19
B2026-0270,42,4.84,29.94,31.42,2.83,32.9
B2026-0270,48,4.82,29.94,35.06,2.87,31.64
B2026-0270,54,4.71,30.26,28.01,3.03,37.8
B2026-0270,60,4.76,29.92,26.49,3.14,34.04
B2026-0270,66,4.7,30.25,23.28,3.4,34.03
B2026-0270,72,4.78,30.16,26.23,3.63,31.25
B2026-0271,0,5.72,29.92,38.91,1.27,2.88
B2026-0271,6,5.61,30.15,36.09,1.54,12.73
B2026-0271,12,5.67,29.81,38.23,1.75,18.84
B2026-0271,18,5.69,29.79,36.13,2.19,24.06
B2026-0271,24,5.54,30.26,33.08,2.35,26.32
B2026-0271,30,5.51,30.08,30.97,2.32,29.92
B2026-0271,36,5.4,30.05,29.94,2.94,29.38
B2026-0271,42,5.39,29.89,25.39,3.21,29.56
B2026-0271,48,5.45,30.0,26.38,3.37,33.32
B2026-0271,54,5.31,29.98,26.65,3.46,33.98
B2026-0271,60,5.14,29.65,24.74,3.78,32.61
B2026-0271,66,5.25,29.88,20.05,3.88,31.26
B2026-0271,72,5.26,29.87,22.38,4.28,34.96
B2026-0272,0,6.53,30.01,47.08,1.02,2.16
B2026-0272,6,6.55,30.24,48.63,1.22,11.69
B2026-0272,12,6.43,29.98,43.62,1.37,16.86
B2026-0272,18,6.42,29.47,41.94,1.58,24.77
B2026-0272,24,6.44,30.16,39.86,1.76,25.61
B2026-0272,30,6.35,29.76,41.76,2.06,29.9
B2026-0272,36,6.19,29.86,33.58,2.43,30.56
B2026-0272,42,6.28,30.01,36.74,2.47,31.69
B2026-0272,48,6.2,30.06,35.09,3.06,35.37
B2026-0272,54,6.06,29.98,31.83,3.08,32.98
B2026-0272,60,6.15,29.65,28.03,3.38,33.97
B2026-0272,66,6.02,30.04,27.37,3.3,32.03
B2026-0272,72,5.99,29.94,30.13,3.6,35.39
B2026-0273,0,5.92,31.33,41.14,1.22,4.61
B2026-0273,6,5.86,31.2,40.98,1.7,14.75
B2026-0273,12,5.8,30.94,38.3,1.69,20.33
B2026-0273,18,5.85,31.05,36.63,1.87,23.8
B2026-0273,24,5.75,31.32,37.55,2.37,24.52
B2026-0273,30,5.67,31.35,33.9,2.35,30.36
B2026-0273,36,5.63,31.36,33.35,2.76,32.85
B2026-0273,42,5.55,31.42,30.53,3.06,32.25
B2026-0273,48,5.56,31.09,29.48,3.17,35.79
B2026-0273,54,5.51,31.38,30.7,3.58,33.25
B2026-0273,60,5.51,31.29,27.26,3.6,31.17
B2026-0273,66,5.55,30.81,25.87,4.01,34.45
B2026-0273,72,5.35,31.26,24.3,4.61,34.63
B2026-0274,0,6.36,28.15,59.86,1.2,4.4
B2026-0274,6,6.25,28.63,56.75,1.3,11.86
B2026-0274,12,6.24,28.44,51.59,1.68,17.46
B2026-0274,18,6.18,28.26,52.51,1.78,25.87
B2026-0274,24,6.13,28.57,57.28,2.07,29.08
B2026-0274,30,6.03,28.56,48.29,2.29,29.95
B2026-0274,36,6.07,28.19,46.59,2.59,30.25
B2026-0274,42,5.9,28.37,46.5,2.76,32.79
B2026-0274,48,5.97,28.26,44.33,3.07,32.03
B2026-0274,54,5.88,28.15,43.51,3.23,30.49
B2026-0274,60,5.8,28.16,43.56,3.18,33.78
B2026-0274,66,5.86,28.4,39.52,3.67,35.76
B2026-0274,72,5.77,28.04,41.11,3.9,34.38
B2026-0275,0,5.54,28.55,48.3,0.86,3.8
B2026-0275,6,5.59,28.53,49.95,1.23,12.04
B2026-0275,12,5.54,28.53,46.39,1.46,17.52
B2026-0275,18,5.63,28.69,39.83,1.59,25.16
B2026-0275,24,5.52,28.54,43.6,1.79,27.98
B2026-0275,30,5.37,28.51,45.41,1.96,31.44
B2026-0275,36,5.59,28.53,38.16,2.12,32.45
B2026-0275,42,5.45,28.94,38.9,2.4,30.93
B2026-0275,48,5.18,28.59,35.08,2.61,30.02
B2026-0275,54,5.24,28.64,36.55,2.72,36.26
B2026-0275,60,5.34,28.5,37.44,3.13,33.71
B2026-0275,66,5.21,28.59,31.35,3.04,36.19
B2026-0275,72,5.19,28.52,29.2,3.21,34.19
B2026-0276,0,6.71,29.49,37.31,1.03,4.21
B2026-0276,6,6.67,29.75,31.11,1.07,12.44
B2026-0276,12,6.59,29.82,32.47,1.59,18.02
B2026-0276,18,6.5,29.57,29.12,1.72,19.44
B2026-0276,24,6.46,29.79,28.55,1.9,30.13
B2026-0276,30,6.45,29.8,32.43,2.01,29.07
B2026-0276,36,6.46,29.8,25.93,2.1,33.38
B2026-0276,42,6.35,29.8,24.95,2.57,30.72
B2026-0276,48,6.27,29.75,20.58,2.55,35.17
B2026-0276,54,6.17,29.68,23.68,2.73,32.07
B2026-0276,60,6.22,29.49,19.81,2.89,33.12
B2026-0276,66,6.22,29.86,18.74,3.27,36.58
B2026-0276,72,6.12,29.66,15.66,3.13,34.97
B2026-0277,0,6.04,30.08,48.26,1.49,1.64
B2026-0277,6,6.1,29.95,48.81,1.88,12.31
B2026-0277,12,6.02,29.98,49.22,2.15,20.34
B2026-0277,18,5.95,30.19,44.79,2.22,23.4
B2026-0277,24,6.0,29.83,46.82,2.58,26.18
B2026-0277,30,5.96,29.89,48.02,2.85,29.37
B2026-0277,36,5.94,30.04,44.25,2.91,30.14
B2026-0277,42,5.83,30.17,41.83,3.51,33.59
B2026-0277,48,5.79,29.69,41.59,3.61,33.32
B2026-0277,54,5.74,30.02,34.91,3.75,31.95
B2026-0277,60,5.73,29.79,33.78,4.32,32.35
B2026-0277,66,5.61,30.02,34.52,4.42,34.42
B2026-0277,72,5.62,29.82,32.8,4.74,34.62
B2026-0278,0,6.29,30.46,41.63,1.25,5.36
B2026-0278,6,6.23,30.65,38.99,1.18,11.6
B2026-0278,12,6.16,30.47,37.35,1.5,22.1
B2026-0278,18,6.12,30.48,33.71,1.7,23.41
B2026-0278,24,6.09,30.47,36.78,2.03,26.7
B2026-0278,30,6.09,30.46,32.96,2.11,27.24
B2026-0278,36,6.01,30.45,28.68,2.5,31.12
B2026-0278,42,5.92,30.41,29.15,2.58,31.09
B2026-0278,48,5.95,30.48,26.18,2.82,31.33
B2026-0278,54,5.87,30.79,26.68,2.99,34.52
B2026-0278,60,5.79,30.48,22.79,3.61,32.19
B2026-0278,66,5.81,30.38,23.86,3.63,36.09
B2026-0278,72,5.79,30.38,26.64,3.88,33.61
B2026-0279,0,6.98,30.43,42.57,1.57,5.45
B2026-0279,6,6.97,30.2,44.02,2.03,13.99
B2026-0279,12,6.88,30.34,37.57,2.06,15.8
B2026-0279,18,6.93,30.51,33.28,2.47,23.58
B2026-0279,24,6.79,30.41,31.57,2.65,26.95
B2026-0279,30,6.76,30.13,34.36,3.07,29.76
B2026-0279,36,6.7,30.73,30.03,3.32,31.17
B2026-0279,42,6.79,30.39,31.5,3.57,30.41
B2026-0279,48,6.58,30.29,30.63,3.83,32.54
B2026-0279,54,6.67,30.03,24.54,3.79,35.27
B2026-0279,60,6.54,30.48,25.33,4.5,33.7
B2026-0279,66,6.53,30.37,24.64,4.86,31.77
B2026-0279,72,6.46,30.36,22.48,4.9,33.63
B2026-0280,0,6.77,29.72,53.39,1.15,3.57
B2026-0280,6,6.67,29.75,49.61,1.16,10.09
B2026-0280,12,6.62,29.86,45.92,1.59,19.87
B2026-0280,18,6.47,29.77,46.39,1.74,21.63
B2026-0280,24,6.49,29.81,45.77,1.69,27.37
B2026-0280,30,6.42,29.81,41.77,2.1,30.09
B2026-0280,36,6.5,29.71,36.34,2.51,32.05
B2026-0280,42,6.42,29.63,39.4,2.79,31.81
B2026-0280,48,6.35,29.57,34.4,2.62,33.04
B2026-0280,54,6.29,29.79,32.48,2.94,32.03
B2026-0280,60,6.28,29.49,32.98,3.14,34.17
B2026-0280,66,6.12,29.83,30.5,3.4,31.4
B2026-0280,72,6.11,29.67,32.26,3.65,34.63
B2026-0281,0,5.99,30.55,42.62,1.33,4.31
B2026-0281,6,6.1,30.61,40.84,1.28,13.1
B2026-0281,12,6.05,30.56,40.58,1.89,18.05
B2026-0281,18,5.95,30.95,37.78,2.05,20.93
B2026-0281,24,5.91,30.79,33.08,2.08,27.73
B2026-0281,30,5.82,30.88,34.77,2.44,28.89
B2026-0281,36,5.81,30.83,33.63,2.62,32.66
B2026-0281,42,5.79,30.77,31.17,2.97,29.25
B2026-0281,48,5.72,30.96,29.84,3.15,31.95
B2026-0281,54,5.7,30.68,30.43,3.28,32.78
B2026-0281,60,5.59,30.99,25.85,3.55,30.76
B2026-0281,66,5.53,30.79,25.7,3.78,33.31
B2026-0281,72,5.65,31.12,25.37,4.28,37.09
B2026-0282,0,6.08,30.68,51.39,1.87,2.55
B2026-0282,6,5.84,30.57,51.3,1.73,10.64
B2026-0282,12,5.82,30.54,52.1,2.28,19.95
B2026-0282,18,5.85,30.69,50.37,2.65,23.12
B2026-0282,24,5.67,30.8,44.29,2.95,26.95
B2026-0282,30,5.65,30.76,45.61,3.25,29.37
B2026-0282,36,5.65,30.81,42.27,3.41,31.82
B2026-0282,42,5.71,30.81,41.65,3.62,34.22
B2026-0282,48,5.49,30.81,44.7,4.18,33.28
B2026-0282,54,5.59,30.75,43.59,4.38,32.0
B2026-0282,60,5.51,30.98,36.16,4.85,35.5
B2026-0282,66,5.53,30.87,38.56,5.15,33.52
B2026-0282,72,5.45,30.67,39.19,5.36,35.16
B2026-0283,0,5.95,30.15,39.23,1.07,5.05
B2026-0283,6,6.08,30.33,38.09,1.06,11.55
B2026-0283,12,5.97,30.15,37.15,1.3,21.24
B2026-0283,18,5.82,30.04,32.9,1.53,25.47
B2026-0283,24,5.85,30.14,34.8,1.7,27.4
B2026-0283,30,5.84,29.96,30.96,1.97,31.07
B2026-0283,36,5.86,30.44,31.27,2.06,30.71
B2026-0283,42,5.74,30.07,29.49,2.35,30.23
B2026-0283,48,5.77,29.85,26.69,2.63,33.76
B2026-0283,54,5.64,30.42,24.67,2.44,34.14
B2026-0283,60,5.51,30.0,25.22,2.81,34.77
B2026-0283,66,5.51,30.26,19.01,3.21,33.49
B2026-0283,72,5.63,30.0,24.65,3.13,31.74
B2026-0284,0,6.33,30.86,42.63,0.96,5.22
B2026-0284,6,6.24,30.79,39.65,0.9,13.06
B2026-0284,12,6.24,30.89,36.85,1.07,18.04
B2026-0284,18,6.32,30.58,38.89,1.17,24.36
B2026-0284,24,6.18,30.86,36.89,1.46,26.02
B2026-0284,30,6.22,30.58,28.6,1.39,26.72
B2026-0284,36,6.11,31.01,27.47,1.67,30.94
B2026-0284,42,6.13,30.56,31.15,1.89,35.9
B2026-0284,48,6.0,30.73,28.55,2.03,34.27
B2026-0284,54,5.88,30.37,26.5,2.34,32.59
B2026-0284,60,5.92,30.49,27.34,2.47,33.92
B2026-0284,66,5.88,30.46,20.93,2.54,34.98
B2026-0284,72,5.86,30.62,23.54,2.88,34.3
B2026-0285,0,6.13,30.16,40.5,1.46,6.55
B2026-0285,6,6.13,30.31,38.26,1.6,13.37
B2026-0285,12,6.1,30.45,32.68,2.28,19.71
B2026-0285,18,6.04,29.93,35.53,2.36,21.83
B2026-0285,24,5.77,30.24,34.32,2.71,26.59
B2026-0285,30,5.9,30.3,34.9,2.72,30.56
B2026-0285,36,5.83,30.19,32.59,3.18,31.28
B2026-0285,42,5.76,29.91,29.29,3.47,32.67
B2026-0285,48,5.79,30.19,28.7,3.51,34.02
B2026-0285,54,5.79,30.14,27.37,3.7,33.73
B2026-0285,60,5.69,30.38,24.52,4.28,33.31
B2026-0285,66,5.52,30.16,23.73,4.47,34.46
B2026-0285,72,5.58,30.14,19.5,4.48,34.27
B2026-0286,0,5.97,29.77,37.11,1.07,7.18
B2026-0286,6,5.96,29.61,40.74,1.29,12.17
B2026-0286,12,5.87,29.7,34.49,1.52,18.5
B2026-0286,18,5.89,29.53,39.59,1.65,23.11
B2026-0286,24,5.82,29.58,39.94,1.66,28.45
B2026-0286,30,5.84,29.84,34.82,2.01,30.67
B2026-0286,36,5.78,29.72,34.83,2.22,30.17
B2026-0286,42,5.68,29.67,28.64,2.36,30.54
B2026-0286,48,5.71,29.49,26.23,2.47,31.99
B2026-0286,54,5.61,29.64,26.9,2.84,34.13
B2026-0286,60,5.64,29.32,23.39,3.06,34.21
B2026-0286,66,5.61,29.38,23.11,3.16,34.46
B2026-0286,72,5.51,29.68,22.25,3.55,36.97
B2026-0287,0,6.6,30.5,56.39,1.26,3.39
B2026-0287,6,6.64,30.25,53.17,1.24,13.55
B2026-0287,12,6.51,30.51,52.27,1.65,18.14
B2026-0287,18,6.53,30.67,49.19,1.87,22.76
B2026-0287,24,6.56,30.5,46.93,2.09,26.47
B2026-0287,30,6.54,30.48,44.11,2.38,31.82
B2026-0287,36,6.49,30.32,44.76,2.54,30.78
B2026-0287,42,6.39,30.44,41.88,2.88,30.31
B2026-0287,48,6.28,30.32,43.35,3.01,34.17
B2026-0287,54,6.24,30.3,39.66,3.2,33.77
B2026-0287,60,6.15,30.56,37.17,3.37,35.65
B2026-0287,66,6.07,30.54,38.01,3.57,33.54
B2026-0287,72,6.24,30.78,37.92,4.12,33.4
B2026-0288,0,6.02,30.07,52.64,0.85,2.61
B2026-0288,6,6.02,30.13,49.9,1.19,13.06
B2026-0288,12,5.96,30.01,45.33,1.47,17.88
B2026-0288,18,6.03,30.07,45.83,1.9,24.17
B2026-0288,24,5.92,29.99,42.33,1.89,27.29
B2026-0288,30,5.79,29.87,42.08,1.97,29.21
B2026-0288,36,5.87,30.06,42.63,2.24,30.74
B2026-0288,42,5.76,30.12,40.1,2.37,31.76
B2026-0288,48,5.77,30.12,39.0,2.63,33.99
B2026-0288,54,5.77,29.97,34.49,2.85,31.25
B2026-0288,60,5.71,30.25,38.04,3.0,35.07
B2026-0288,66,5.66,29.72,32.95,3.28,36.02
B2026-0288,72,5.56,30.16,31.82,3.37,33.6
B2026-0289,0,7.05,29.97,61.49,1.34,3.33
B2026-0289,6,6.84,29.83,61.0,1.5,10.19
B2026-0289,12,6.92,29.73,54.86,1.72,22.86
B2026-0289,18,6.88,29.93,54.99,2.06,25.73
B2026-0289,24,6.77,29.97,51.69,2.27,28.37
B2026-0289,30,6.63,29.94,49.34,2.44,27.29
B2026-0289,36,6.63,30.17,49.85,2.65,31.45
B2026-0289,42,6.72,29.94,47.8,2.85,33.62
B2026-0289,48,6.62,29.96,47.79,3.35,32.96
B2026-0289,54,6.56,30.29,48.09,3.51,32.71
B2026-0289,60,6.5,29.73,45.78,3.62,31.19
B2026-0289,66,6.57,29.95,41.83,3.66,34.95
B2026-0289,72,6.48,29.99,39.84,4.39,32.63
B2026-0290,0,6.14,31.14,62.11,0.88,5.7
B2026-0290,6,6.18,31.1,62.92,1.12,12.41
B2026-0290,12,6.09,31.16,61.83,1.28,20.27
B2026-0290,18,5.96,30.98,57.11,1.48,26.49
B2026-0290,24,5.93,30.91,58.83,1.72,27.06
B2026-0290,30,6.06,31.13,55.29,1.95,29.94
B2026-0290,36,5.97,31.03,55.36,2.2,30.67
B2026-0290,42,5.85,31.14,53.64,2.1,30.76
B2026-0290,48,5.82,31.0,53.88,2.93,29.16
B2026-0290,54,5.83,31.04,49.53,2.8,33.68
B2026-0290,60,5.74,31.04,49.42,2.98,34.18
B2026-0290,66,5.69,31.45,47.44,3.21,33.45
B2026-0290,72,5.69,31.06,41.32,3.22,33.33
B2026-0291,0,6.74,28.12,37.84,1.32,4.2
B2026-0291,6,6.66,28.13,35.42,1.21,13.24
B2026-0291,12,6.77,28.2,34.74,1.54,18.14
B2026-0291,18,6.66,28.18,31.39,1.62,23.69
B2026-0291,24,6.67,28.39,34.4,1.95,28.1
B2026-0291,30,6.5,28.39,33.13,2.32,31.64
B2026-0291,36,6.49,28.26,26.42,2.48,31.21
B2026-0291,42,6.48,28.21,25.69,2.74,31.75
B2026-0291,48,6.37,28.0,23.9,2.75,31.59
B2026-0291,54,6.37,28.26,22.17,3.4,31.56
B2026-0291,60,6.43,28.26,20.61,3.43,33.21
B2026-0291,66,6.27,28.55,15.95,3.55,34.49
B2026-0291,72,6.36,28.22,24.08,3.89,30.88
B2026-0292,0,6.19,29.04,44.28,1.34,3.32
B2026-0292,6,6.16,28.86,46.68,1.28,14.36
B2026-0292,12,6.26,28.96,40.59,1.83,18.35
B2026-0292,18,6.06,29.29,40.04,1.83,24.02
B2026-0292,24,6.1,29.23,39.47,2.2,27.33
B2026-0292,30,6.08,29.04,39.19,2.51,28.52
B2026-0292,36,6.08,28.95,38.67,2.9,29.79
B2026-0292,42,6.13,28.9,34.07,3.04,32.66
B2026-0292,48,5.95,29.13,34.4,3.47,32.77
B2026-0292,54,5.85,28.92,33.26,3.52,33.77
B2026-0292,60,5.81,29.17,34.6,3.71,36.61
B2026-0292,66,5.87,29.34,30.09,3.97,35.47
B2026-0292,72,5.75,29.07,30.22,4.29,34.39
B2026-0293,0,6.5,29.28,38.04,1.09,4.51
B2026-0293,6,6.4,29.07,35.93,1.29,13.84
B2026-0293,12,6.36,29.15,31.08,1.21,19.21
B2026-0293,18,6.44,29.18,35.66,1.55,23.64
B2026-0293,24,6.26,29.12,27.88,1.57,25.07
B2026-0293,30,6.28,29.06,27.67,1.99,26.82
B2026-0293,36,6.24,29.3,28.96,2.2,30.73
B2026-0293,42,6.16,29.16,28.81,2.36,31.83
B2026-0293,48,6.19,29.18,24.38,2.48,32.22
B2026-0293,54,6.17,28.88,23.3,2.65,30.6
B2026-0293,60,6.01,29.16,20.96,2.98,35.11
B2026-0293,66,5.94,29.23,20.63,3.11,34.96
B2026-0293,72,5.87,29.02,20.32,3.24,37.77
B2026-0294,0,5.82,29.98,38.56,1.16,3.56
B2026-0294,6,5.86,29.84,36.97,1.35,12.39
B2026-0294,12,5.82,29.35,35.94,1.61,20.13
B2026-0294,18,5.82,29.75,38.38,1.69,22.61
B2026-0294,24,5.78,29.88,34.71,1.81,27.25
B2026-0294,30,5.77,29.82,28.91,1.98,28.13
B2026-0294,36,5.6,29.43,34.06,2.16,29.6
B2026-0294,42,5.49,29.88,28.51,2.42,31.55
B2026-0294,48,5.6,29.67,23.13,2.51,30.83
B2026-0294,54,5.54,29.89,28.46,2.67,34.39
B2026-0294,60,5.44,30.18,26.71,3.27,35.1
B2026-0294,66,5.46,29.69,21.16,3.17,35.13
B2026-0294,72,5.49,29.69,19.33,3.29,34.8
B2026-0295,0,5.92,30.01,43.72,1.17,4.14
B2026-0295,6,5.89,29.66,38.49,1.54,11.18
B2026-0295,12,5.77,29.92,37.96,1.69,21.37
B2026-0295,18,5.75,30.03,34.35,1.75,27.2
B2026-0295,24,5.8,29.63,34.6,2.0,27.45
B2026-0295,30,5.72,30.1,33.12,2.33,30.12
B2026-0295,36,5.6,29.57,33.5,2.48,31.39
B2026-0295,42,5.5,30.12,30.18,2.48,30.04
B2026-0295,48,5.56,29.93,27.37,2.89,33.85
B2026-0295,54,5.48,29.72,28.63,3.15,34.31
B2026-0295,60,5.38,29.62,25.28,3.37,35.45
B2026-0295,66,5.43,29.75,21.93,3.47,34.2
B2026-0295,72,5.42,29.75,21.17,3.94,36.76
B2026-0296,0,6.26,29.17,35.3,0.86,3.52
B2026-0296,6,6.26,29.04,36.17,1.16,12.18
B2026-0296,12,6.25,28.96,31.6,1.32,19.23
B2026-0296,18,6.14,28.88,31.99,1.41,26.23
B2026-0296,24,6.27,28.54,32.19,1.73,26.5
B2026-0296,30,6.16,29.19,26.88,1.8,32.08
B2026-0296,36,5.99,28.93,27.15,2.09,32.59
B2026-0296,42,6.03,28.95,23.02,2.31,31.46
B2026-0296,48,5.97,29.09,25.27,2.43,33.75
B2026-0296,54,5.95,28.99,21.05,2.47,35.08
B2026-0296,60,5.84,28.84,19.95,2.68,36.0
